Thu nhap trung binh,Tuoi nha,So luong phong,So phong ngu,Dan so,So luong nguoi song,Vi do,Kinh do,Gia nha
2.5902,14,5.2026,1.0643,3255,2.8304,34.09,-117.35,1.115
4.4367,5,6.102,1.0566,4916,3.2363,34.2,-117.35,1.332
5.7628,16,5.6912,0.8971,489,3.5956,34.22,-117.38,2.213
5.2072,20,6.1702,0.9628,543,2.8883,34.24,-117.41,1.643
6.1426,17,6.305,0.9291,439,3.1135,34.23,-117.41,1.55
3.1736,26,5.3924,1.0469,1396,2.4236,34.17,-117.28,1.222
1.7456,26,5.1279,1.2215,1765,2.4278,34.17,-117.28,0.868
3.2232,35,5.365,1.0887,2127,2.7339,34.17,-117.29,0.883
4.3676,28,6.3929,1.0119,1304,3.1048,34.18,-117.3,1.111
1.875,30,5.6689,1.3082,1172,2.6758,34.17,-117.3,0.897
3.0078,25,4.9121,1.0475,1650,2.8998,34.17,-117.31,0.871
3.6362,6,4.8718,1.1076,2943,2.5327,34.17,-117.32,1.065
5.5136,19,6.6299,1,1176,3.0866,34.18,-117.3,1.371
4.7222,6,5.6809,0.9681,999,5.3138,34.19,-117.32,1.09
4.6312,7,5.8397,0.9639,1584,3.1743,34.18,-117.34,1.249
2.9877,5,4.4678,1.0795,2564,2.428,34.17,-117.33,1.199
3.7949,13,5.8323,1.0726,2189,3.5306,34.17,-117.33,1.063
4.0156,9,4.6776,0.9145,316,2.0789,34.16,-117.32,1.31
3.3281,7,5.0105,1.1395,2578,2.2476,34.15,-117.31,1.222
4.3438,33,6.1808,1.0846,608,2.3385,34.15,-117.3,1.15
2.4107,38,5.3623,1.1812,332,2.4058,34.15,-117.3,0.88
2.06,40,5.2802,1.0934,509,2.7967,34.15,-117.3,0.855
1.9432,39,5.5656,1.0469,841,2.6281,34.14,-117.3,0.89
3.2292,44,5.2918,0.9715,972,3.4591,34.14,-117.31,0.861
1.8654,38,4.9901,1.1117,1190,2.9529,34.14,-117.31,0.894
3.9231,34,5.2097,0.9847,1195,3.0563,34.15,-117.31,0.96
3.8594,45,5.4138,0.954,401,2.3046,34.15,-117.3,0.908
2.2865,38,4.7844,1.0558,1047,3.8922,34.13,-117.31,0.655
2.0583,34,4.5261,1.1044,971,3.8996,34.12,-117.3,0.648
1.1667,37,4.0228,0.9772,1127,3.2108,34.12,-117.31,0.709
1.9286,35,4.4807,1.0856,1296,3.5801,34.13,-117.31,0.685
2.6307,36,4.8036,1.2634,773,3.4509,34.13,-117.31,0.664
2.6771,42,4.375,0.925,444,3.7,34.11,-117.3,0.67
1.4663,38,3.8107,1.0126,1225,3.8644,34.11,-117.31,0.64
1.9044,52,4.4789,1,731,3.8474,34.11,-117.31,0.649
1.9375,41,5.6091,1.3046,816,4.1421,34.11,-117.31,0.641
2.0089,52,4.2727,1.217,1238,3.6305,34.1,-117.31,0.681
1.775,44,4.2993,0.9489,504,3.6788,34.1,-117.3,0.634
1.5208,28,4.426,1.1527,2406,3.6733,34.1,-117.31,0.695
3.1213,27,4.4341,0.9957,1737,3.7516,34.1,-117.32,0.788
1.8681,42,4.377,0.9617,711,3.8852,34.1,-117.32,0.597
2.1842,40,4.3251,1.0041,745,3.0658,34.09,-117.3,0.752
1.608,34,4.2958,1.1093,1009,3.2444,34.09,-117.31,0.737
6.2236,32,6.4888,0.9574,1151,2.5807,34.16,-117.27,1.597
3.8292,36,6.695,1.0811,604,2.332,34.15,-117.28,1.222
3.8125,38,5.7587,0.9971,796,2.314,34.15,-117.28,0.974
2.9667,42,5.1449,0.9801,856,2.4318,34.15,-117.29,0.97
2.875,38,5.426,1.0773,1135,2.5055,34.16,-117.29,0.991
1.9832,26,4.9281,1.0619,1068,2.1317,34.16,-117.28,1.221
2.3778,35,5.0955,1.1457,972,2.4422,34.16,-117.28,0.907
3.1765,32,5.4115,1.0723,815,2.0324,34.15,-117.28,1.35
3.4906,40,5.6827,1.0529,968,2.3269,34.14,-117.28,0.933
4.0481,52,6.5742,1.0391,646,2.5234,34.14,-117.29,0.973
3.2976,49,5.6173,0.9907,757,2.3364,34.15,-117.29,1.026
2.3947,40,4.4422,1.0061,1214,2.4625,34.14,-117.28,0.819
2.5417,45,5.0094,0.9843,771,2.4169,34.14,-117.29,0.829
3.125,48,6.4307,1.1498,610,2.2846,34.14,-117.29,0.976
2.425,39,5.8328,1.176,805,2.3607,34.14,-117.29,0.9
2.3438,37,5.8629,1.0524,761,3.0685,34.14,-117.3,0.881
1.8396,44,4.7756,1.0986,1363,2.6364,34.13,-117.28,0.771
1.8281,29,3.9637,1.1011,1418,2.7061,34.13,-117.28,0.768
1.2034,52,5.5826,1.1862,968,2.9069,34.13,-117.3,0.795
1.4815,52,5.3275,1.1604,1171,2.5736,34.13,-117.29,0.779
1.3571,36,3.9827,1.0945,2378,3.1664,34.12,-117.28,0.706
1.0951,40,4.1394,1.1525,1517,2.8569,34.12,-117.29,0.658
1.5156,44,5.0043,1.2056,1238,2.651,34.13,-117.29,0.758
1.4531,42,4.2814,1.1275,1532,3.1012,34.13,-117.3,0.715
2.6,43,4.7349,1.214,736,3.4233,34.12,-117.3,0.669
1.3973,47,4.7969,1.1934,1653,3.2285,34.12,-117.28,0.661
1.2069,47,4.2805,1.1221,1308,3.3974,34.12,-117.29,0.682
1.8438,45,4.9964,1.281,1046,3.8175,34.12,-117.29,0.721
2.2019,50,4.1345,1.1091,1581,4.0127,34.12,-117.3,0.635
1.1687,48,3.2923,0.9846,1586,3.4857,34.11,-117.29,0.708
0.7075,35,3.2908,1.1062,1714,2.8007,34.11,-117.29,0.788
1.5561,35,4.1399,1.2201,1920,3.2765,34.11,-117.29,0.68
1.4896,39,4.3816,1.1643,1258,3.5042,34.11,-117.28,0.695
0.7235,19,2.8396,0.9552,844,1.9906,34.1,-117.29,0.713
1.1806,24,4.397,1.1727,1178,3.5697,34.09,-117.29,0.683
2.5625,49,4.6154,0.8462,76,5.8462,34.1,-117.3,0.75
2.2917,44,3.514,0.8131,273,2.5514,34.09,-117.28,0.908
1.7981,34,4.1087,1.0362,387,2.8043,34.07,-117.3,0.733
4.3362,31,5.9451,0.9333,596,2.3373,34.16,-117.25,1.594
3.7188,37,6.2372,1.0146,744,2.7153,34.16,-117.25,1.166
3.9018,35,5.6514,1.0042,1595,3.3299,34.16,-117.25,0.915
3.3,30,5.0862,1.092,990,2.8448,34.15,-117.25,0.976
3.5978,33,5.9763,1.0237,1100,2.8947,34.15,-117.26,0.883
3.7125,31,5.3363,0.9925,1715,2.5867,34.16,-117.26,0.98
3.8906,30,5.6308,1.0203,945,2.7471,34.17,-117.26,1.237
4.625,16,3.75,0.375,49,6.125,34.17,-117.27,2.5
2.1465,22,4.4305,1.1033,4523,2.5254,34.15,-117.25,0.888
2.2482,19,4.525,1.0771,2680,2.3488,34.14,-117.25,1.145
4.1,36,6.4872,1.1556,1742,2.9778,34.14,-117.27,0.964
4.4435,35,6.1918,1.049,658,2.6857,34.14,-117.27,0.976
3.3616,35,5.8893,1,705,2.7866,34.15,-117.27,0.953
3.6856,33,5.9507,1.0329,1374,2.8214,34.13,-117.25,0.9
3,37,5.1294,0.9692,1291,2.6509,34.13,-117.25,0.834
2,37,4.8742,1.1156,1234,2.503,34.13,-117.26,0.721
2.1375,39,4.8835,1.0361,2256,3.129,34.13,-117.26,0.875
1.7235,31,3.9306,1.1317,1314,2.3381,34.12,-117.27,0.788
3.0721,40,4.8433,0.9478,793,2.959,34.13,-117.27,0.838
2.9628,36,5.6655,1.1664,2388,4.0543,34.13,-117.27,0.878
2.5234,35,6.2391,1.0725,381,2.7609,34.13,-117.25,0.882
1.8463,17,4.832,1.1695,2160,3.3593,34.12,-117.25,0.726
2.7473,32,4.7394,1.044,2011,3.2752,34.11,-117.25,0.708
1.462,27,4.3353,1.024,1514,2.2665,34.12,-117.27,0.702
0.8658,52,3.7266,0.9609,943,3.6836,34.12,-117.27,0.875
1.4079,30,4.4712,1.1523,1509,3.1049,34.11,-117.25,0.677
1.2171,33,5.084,1.2101,850,3.5714,34.11,-117.26,0.593
1.8281,44,3.78,0.8933,565,3.7667,34.11,-117.27,0.629
1.8022,9,4.3571,1.1629,3688,4.1161,34.1,-117.27,0.78
2.9292,29,4.5057,0.954,1681,3.8644,34.09,-117.33,0.845
3.1799,35,5.6566,1.0682,1394,3.5202,34.08,-117.33,0.867
3.75,37,5.6253,1.005,1175,2.9156,34.08,-117.33,0.952
2.5238,32,5.0631,1.1117,1355,3.2888,34.07,-117.33,0.892
2.0461,46,4.9098,1.1273,1100,2.9178,34.07,-117.34,0.905
3.2305,35,5.2273,0.9394,730,2.7652,34.08,-117.34,0.937
3.233,33,5.1668,1.0567,3502,3.6747,34.08,-117.34,0.994
2.375,38,4.3071,0.9375,1347,3.6603,34.09,-117.32,0.753
2.3917,30,4.7637,1.0591,1034,4.3629,34.09,-117.32,0.786
2.5208,41,5.5697,1.082,786,3.2213,34.08,-117.32,0.855
3.1875,46,5.3607,1.1311,576,2.3607,34.08,-117.32,0.84
1.9963,52,4.5074,0.989,693,2.5478,34.07,-117.32,0.769
2.1591,52,6.1221,1.2214,564,4.3053,34.06,-117.32,0.635
1.3977,26,4.7154,1.1462,431,3.3154,34.05,-117.33,0.731
1.0469,42,4.2742,0.9919,390,3.1452,34.06,-117.33,0.67
2.5673,48,5.2662,1.0719,486,3.4964,34.06,-117.33,0.682
2.0242,36,4.9671,1.0329,625,4.1118,34.06,-117.33,0.65
1.4511,46,5.2308,1.1209,476,5.2308,34.06,-117.32,0.731
1.9234,43,4.821,1.0994,1181,3.3551,34.08,-117.31,0.746
1.9375,40,4.2878,1.0554,1528,3.258,34.08,-117.31,0.699
2.1139,40,4.3432,1.0828,2024,2.9941,34.07,-117.31,0.709
2.1125,26,4.6908,1.1836,592,2.8599,34.07,-117.32,0.84
1.9926,37,4.1435,1.0043,611,2.6565,34.08,-117.31,0.815
2.7002,6,4.1492,1.18,4092,2.2873,34.05,-117.31,0.883
2.5187,18,5.4673,1.1548,727,2.1637,34.04,-117.33,1.167
2.8281,14,6.1081,1.3398,825,3.1853,34.03,-117.33,1.063
4.7344,29,6.4442,0.9948,1188,3.0857,34.04,-117.31,1.346
3.39,5,5.1959,1.0765,1310,2.444,34.04,-117.31,1.495
1.6675,6,5.5115,1.3913,1039,2.6573,34.05,-117.3,0.958
3.4228,7,4.4665,1.0717,2534,2.4226,34.05,-117.3,1.157
4.5066,7,4.6596,0.9527,1336,3.1584,34.06,-117.29,1.115
5.1365,2,5.4539,0.9539,868,2.8553,34.06,-117.28,1.367
4.6708,17,6.0717,0.9966,1006,3.4334,34.02,-117.32,1.231
4.7986,18,6.1309,1.0524,1264,3.3089,34.03,-117.33,1.237
3.9024,13,5.7593,1.1375,1685,2.5187,34.03,-117.32,1.224
5.0318,24,6.5099,0.9901,786,2.6026,34.03,-117.31,1.345
5.7393,9,5.7923,0.9034,629,3.0386,34.03,-117.31,1.516
5.2139,18,5.7333,0.9614,899,3.1544,34.02,-117.31,1.293
4.1667,9,5.5832,1.0402,3630,2.4761,34.03,-117.29,1.977
0.9838,36,5.0178,1.1006,737,4.3609,34.09,-117.27,0.793
1.4279,38,5.1557,1.2075,856,4.0377,34.08,-117.27,0.73
2.45,30,5.2024,1.0558,1784,3.1134,34.08,-117.25,0.858
2.4432,21,4.4643,1.0277,2140,3.115,34.07,-117.25,0.788
1.7206,21,3.4833,1.1,401,3.3417,34.07,-117.27,0.821
6.1986,17,6.7782,1.0222,1520,3.0645,34.04,-117.24,2.145
4.4472,18,5.4452,1.0047,2763,2.6115,34.04,-117.25,1.611
3.1607,34,4.7437,1.1003,849,2.3649,34.05,-117.27,1.382
2.025,20,3.745,1.0783,3780,2.6923,34.06,-117.27,0.857
1.9821,23,4.8058,1.2337,3264,3.4835,34.06,-117.25,0.93
3.0042,18,5.2015,1.1506,2948,3.0613,34.06,-117.25,1.065
7.978,5,7.9955,1.0541,726,3.2703,34.04,-117.24,2.239
5.3366,4,6.0837,0.9674,1981,2.8099,34.04,-117.24,1.651
3.2604,9,5.0181,1.0947,1782,2.4819,34.06,-117.24,0.933
4.6445,17,6.0456,0.9808,2084,2.5018,34.15,-117.23,1.372
2.5625,16,5.4597,1.1038,956,2.0254,34.14,-117.23,1.294
3.016,6,4.8832,1.2418,1301,2.666,34.14,-117.24,1.075
4.6111,23,6.1063,0.9651,1621,2.573,34.15,-117.24,1.284
6,26,5.4427,0.7813,936,2.496,34.15,-117.24,1.402
5.2591,16,6.0412,0.9176,811,3.0375,34.14,-117.21,1.407
6.2516,9,6.9724,0.9724,1139,3.1464,34.15,-117.22,1.593
7.732,18,7.2617,0.9805,747,2.918,34.15,-117.2,1.732
3.1513,14,5.5261,1.0939,989,2.0647,34.14,-117.2,1.6
5.159,18,5.9443,1.031,890,2.7554,34.14,-117.2,1.448
1.1522,24,6.4332,1.6578,594,3.1765,34.13,-117.24,0.875
3.3534,26,6.0871,1.1548,1913,3.0855,34.13,-117.24,0.989
2.3848,6,4.6891,1.1481,2364,2.4832,34.12,-117.23,0.816
1.645,10,4.5618,1.1673,726,2.8924,34.13,-117.23,0.687
2.7011,10,5.1346,1.1475,3204,2.7645,34.13,-117.22,1.102
3.4138,14,6.012,1.0692,1509,2.2692,34.13,-117.2,1.267
2.809,34,4.8462,0.9842,1538,3.0335,34.12,-117.22,0.825
3.3445,31,5.2817,0.9826,1834,3.1896,34.13,-117.21,0.929
3.5,24,5.9864,1.0475,1681,2.8492,34.12,-117.2,1.139
2.1563,29,4.4755,1.1248,1822,3.0725,34.12,-117.24,0.723
2.2109,23,5.3631,1.2682,1161,3.243,34.11,-117.24,0.732
2.5875,22,4.7623,0.9057,995,4.0779,34.11,-117.23,0.813
2.1071,18,4.6419,1.029,699,2.2548,34.12,-117.23,0.735
2.0133,33,4.5975,1.0593,1425,3.0191,34.11,-117.23,0.783
2.3725,30,4.8031,1.1415,1390,2.6577,34.12,-117.22,0.772
2.0388,26,5.5865,1.1335,1972,3.7068,34.11,-117.22,0.804
3.6853,32,4.9469,1.0442,1021,3.0118,34.12,-117.21,0.909
3.2176,27,5.3205,0.9786,692,2.9573,34.11,-117.21,0.894
3.4103,26,6.2527,1.0819,905,3.2206,34.11,-117.21,0.909
4.0114,5,6.0531,1.0726,1174,3.2793,34.1,-117.19,0.977
3.0587,5,5.284,1.273,2382,2.1893,34.08,-117.21,1.431
3.2368,8,4.6021,1.039,1440,2.1622,34.07,-117.22,1.292
5.4138,2,8.9307,1.3233,1275,2.9446,34.12,-117.17,1.644
3.2708,40,6.8571,1,46,3.2857,34.1,-117.12,1.625
6.2178,3,8.1745,1.1708,6080,3.1667,34.12,-117.17,1.739
3.2105,28,5.9182,1.0528,1464,3.8628,34.08,-117.18,0.903
2.6536,22,4.9939,1.1235,1567,3.1721,34.08,-117.19,0.847
4.5938,5,5.7671,0.9715,2392,3.0944,34.08,-117.19,1.265
3.3924,14,4.7652,0.928,752,2.8485,34.07,-117.18,0.974
2.1154,28,5.1216,1.0941,885,3.4706,34.07,-117.18,0.753
2.9485,7,4.8804,1.0906,799,2.8949,34.07,-117.18,1.125
1.3485,26,4.7174,1.0773,1284,3.1014,34.06,-117.18,0.851
2.1875,28,4.1607,1.0714,432,2.5714,34.06,-117.18,0.819
1.448,37,4.3274,1.0265,1316,3.882,34.06,-117.19,0.728
2.189,40,5.2176,1.0989,1772,3.8945,34.07,-117.19,0.725
1.3021,52,3.9916,0.9749,533,2.2301,34.06,-117.18,1
2.5643,21,4.2292,1.0796,2805,1.9425,34.06,-117.19,1.027
2.4943,29,5.0828,1.0814,1323,1.9571,34.05,-117.18,1.223
3.1801,29,5.7572,1.0057,1576,2.2644,34.05,-117.17,1.493
4.9125,41,6.3525,1.036,753,2.7086,34.04,-117.18,1.407
2.6129,52,5.7778,1.0857,601,1.9079,34.05,-117.18,1.37
2.5143,52,4.9719,1.102,767,1.9566,34.05,-117.19,1.176
3.2188,33,5.6644,1.0503,808,2.7114,34.05,-117.19,1.178
3.8816,33,6.1619,1.0205,1252,2.5656,34.05,-117.19,1.346
6.0715,24,6.7821,0.9487,676,2.8889,34.04,-117.2,1.734
5.9915,23,6.3154,0.957,1132,4.0573,34.04,-117.2,1.532
6.2917,14,7.3103,1.0167,1570,3.747,34.04,-117.21,2.247
3.2131,4,4.3735,1.1506,1250,1.8825,34.05,-117.21,1.375
3.6875,38,6.7534,1.0325,1003,2.7182,34.04,-117.18,1.528
4.6806,36,6.716,1.0906,942,2.8459,34.03,-117.19,1.524
6.4962,25,7.8531,1.0625,900,2.8125,34.03,-117.19,1.824
10.8634,20,5.9034,0.8552,395,2.7241,34.03,-117.19,3.818
4.51,9,5.7362,1.0735,2630,2.8432,34.08,-117.16,1.358
3.0651,24,5.4684,1.0275,2904,2.416,34.07,-117.17,1.08
4.875,5,5.7315,0.8872,842,3.2763,34.08,-117.17,1.381
5.3526,15,6.2148,1.0604,906,3.0403,34.07,-117.15,1.298
5.5875,3,6.8759,1.0273,2506,3.1092,34.07,-117.14,1.62
3.9741,15,6.6457,1.1087,1154,2.5087,34.06,-117.14,1.411
4.0658,25,5.7886,1.0158,1815,2.8628,34.06,-117.15,1.274
6.746,5,7.0806,0.9651,1173,3.1532,34.05,-117.14,2.041
5.0227,9,6.2696,0.9522,633,2.7522,34.05,-117.15,1.623
6.0701,23,7.3908,1.0621,1411,3.2437,34.05,-117.16,1.499
4.2059,24,6.0696,1.0696,1141,2.4072,34.05,-117.17,1.215
7.5822,14,7.5464,1.1141,1172,3.1088,34.04,-117.15,2.831
2.8125,33,5.0995,1.1359,1997,4.8471,34.06,-117.16,1.172
1.8152,17,4.2237,1.024,1412,2.61,34.06,-117.16,0.943
7.2972,26,7.4713,1.0385,2909,2.8745,34.01,-117.14,2.696
6.5648,32,7.3558,1.0208,1033,2.6831,34.03,-117.15,2.372
6.1461,26,7.8476,1.037,1818,2.6893,34.03,-117.15,2.171
6.3308,33,7.1834,1.0157,1760,2.7586,34.03,-117.17,2.306
4.0556,37,8.8333,1.5,27,2.25,34.01,-117.09,1.313
2.5156,24,5.2649,1.069,3132,2.6341,34.07,-117.09,1.03
1.3906,38,5.4038,1.0577,151,2.9038,34.06,-117.12,1.208
4.9688,4,6.3333,1.0494,1341,2.7593,34.06,-117.13,1.632
2.8031,34,4.679,1.0525,1342,2.6109,34.07,-117.13,0.869
3.0625,34,3.2143,0.7857,39,2.7857,34.08,-117.08,5
4.8173,25,6.1605,1.0815,1071,2.6444,34.04,-117.12,1.466
1.9694,14,6.8537,1.1962,1876,2.2307,34.05,-117.07,1.732
4.2333,16,7.2076,1.099,1615,3.0762,34.07,-117.03,2.203
4.2361,19,7.1325,1.0468,1627,2.6284,34.03,-117.02,1.916
4.1361,26,5.8782,1.0075,1884,2.8331,34.02,-117.03,1.21
4.7193,15,6.6571,1.0607,2419,2.8798,34.01,-117.01,1.352
7.2708,6,8.3577,1.1387,957,3.4927,34.05,-116.98,3.167
2.29,23,5.6834,1.0974,1518,2.1748,34.04,-117.05,1.118
2.5172,24,5.3679,1.0699,2127,2.7552,34.03,-117.1,0.96
3.154,23,5.9233,1.0721,2082,3.1933,34.03,-117.08,1.157
3.3365,20,5.7825,1.0465,1453,2.7007,34.02,-117.08,1.228
2.6875,24,5.1339,1.0617,1926,2.5276,34.02,-117.06,1.163
2.598,21,5.0456,1.0521,1351,2.2003,34.02,-117.05,1.067
2.1927,27,4.8488,1.0654,2645,2.3386,34.01,-117.05,1.167
1.4418,24,4.1783,1.0869,1851,1.6586,34.02,-117.04,1.035
1.3993,28,4.8067,1.115,1200,1.9169,34.03,-117.05,1.046
1.5203,27,4.6531,1.067,859,2.055,34.03,-117.06,1.262
3.0403,26,5.141,0.975,1860,2.7313,34.03,-117.03,1.135
2.7028,29,4.8283,1.1373,1760,2.5179,34.03,-117.04,0.92
2.5863,30,5.0275,1.0637,1674,2.4226,34.04,-117.04,0.983
3.4145,35,5.9609,1.231,3431,2.5816,35.54,-117.29,0.404
2.3832,39,5.1302,1.0939,6852,4.2905,34.59,-117.37,0.35
3.599,6,6.6597,1.2646,3767,2.8238,34.44,-117.62,1.402
3.4695,6,6.4024,1.1246,2005,3.0105,34.42,-117.56,1.388
3.7361,5,6.2022,1.2194,1396,3.0022,34.41,-117.51,1.196
3.5167,6,6.4076,1.2006,3094,3.2672,34.45,-117.44,1.309
3.2277,4,6.5419,1.1696,3126,3.0468,34.47,-117.54,1.265
2.0184,20,6.7296,1.5765,486,2.4796,34.66,-117.5,0.849
1.7567,8,4.4852,1.1203,3220,2.6524,34.59,-117.42,0.695
1.6838,14,4.7459,1.1713,541,2.989,34.58,-117.41,0.579
1.4196,18,4.5758,1.0242,483,2.9273,34.58,-117.4,0.647
1.6047,10,4.867,1.0969,1853,3.0427,34.58,-117.41,0.734
2.9479,5,5.5642,1.266,1620,3.0566,34.55,-117.54,0.833
3.0357,7,5.5415,1.0745,2140,3.0098,34.54,-117.36,0.913
3.7252,20,8.7062,1.6123,2197,2.7123,34.37,-117.63,1.671
4.8623,18,11.2284,1.9655,1301,2.8039,34.34,-117.61,1.769
4.1083,35,5.9727,1.3203,688,2.6875,34.28,-117.53,1.08
4.555,39,4.9006,0.9845,872,2.7081,34.25,-117.55,1.531
2.825,27,5.3399,1.1454,1472,2.8919,34.91,-117.03,0.766
2.3077,36,4.4329,1.128,1404,2.8537,34.9,-117.01,0.555
1.6515,37,4.0507,1.1858,782,2.6419,34.9,-117.02,0.616
1.4318,36,3.8424,1.2446,1762,2.394,34.9,-117.06,0.596
2.1056,34,4.2602,1.0078,1326,2.5748,34.9,-117.01,0.72
2.99,29,5.9126,1.148,1188,2.6637,34.89,-117,0.694
2.7198,26,5.8668,1.1242,1332,3.0068,34.89,-117.01,0.704
2.8281,29,5.1168,1.0872,1530,2.5164,34.89,-117.02,0.693
3.175,37,5.3371,1.0368,1052,2.9802,34.89,-117.04,0.668
3.7065,36,5.2358,1.1354,665,2.9039,34.89,-117.05,0.62
2.6576,5,5.9392,1.129,1944,2.4119,34.44,-117.22,0.985
3.2794,7,5.5465,1.0442,5146,3.3922,34.46,-117.2,0.925
2.6827,17,5.3767,1.0867,765,2.55,34.46,-117.12,1.104
2.8021,14,6.2392,1.1464,1349,2.7814,34.43,-117.11,1.112
3.4183,29,7.146,1.473,855,2.7143,34.39,-117.13,1.041
5.1112,4,7.3665,1.1211,1017,3.1584,34.49,-117.25,1.709
5.4201,9,8.4833,1.1213,1458,3.0502,34.49,-117.23,1.706
3.6333,14,5.9028,0.9667,1067,2.9639,34.49,-117.21,1.162
2.1781,10,5.1993,1.052,2378,2.9431,34.5,-117.2,0.922
2.0136,13,5.3095,1.1012,2225,2.6488,34.49,-117.17,0.941
2.125,31,4.8182,1,186,3.3818,34.48,-117.15,0.648
2.7778,8,5.4036,1.0486,2156,3.2716,34.48,-117.18,0.869
3.205,7,5.6094,1.0696,2764,3.1021,34.48,-117.2,1.019
3.6646,7,6.0025,1.0956,1217,2.9828,34.48,-117.22,1.099
3.071,10,6.6875,1.1207,1283,2.7651,34.53,-117.26,1.516
4.6914,7,6.8085,1.0149,1522,3.2383,34.51,-117.25,1.422
5.5875,9,7.5937,1.0646,2158,2.847,34.51,-117.23,1.678
5.086,17,7.3597,1.0571,1720,2.8908,34.51,-117.21,1.484
4.1333,13,6.3836,1.0437,2455,2.6831,34.53,-117.25,1.582
2.9072,8,5.3898,1.0736,6133,2.639,34.54,-117.22,1.192
3.925,12,6.0898,1.0354,2255,3.068,34.52,-117.2,1.185
3.4875,15,5.7425,1.0502,2896,3.2285,34.51,-117.17,0.908
3.8194,5,5.9402,0.9748,2097,3.3024,34.54,-117.18,0.985
1.2275,38,4.0468,1.2044,1196,2.9458,34.53,-117.3,0.641
1.06,31,3.5793,1.0976,1161,3.5396,34.54,-117.3,0.565
3.2596,25,5.2279,1.0021,1338,2.7474,34.54,-117.3,0.854
2.6125,26,5.2132,1.1247,1259,2.8549,34.53,-117.31,0.799
0.8246,18,4.65,0.9833,188,3.1333,34.55,-117.32,0.917
3.125,9,5.5541,1.096,3489,3.2822,34.54,-117.32,0.928
3.0943,10,5.5197,1.0394,2044,2.9839,34.53,-117.33,0.971
2.3617,6,4.7264,1.1551,2447,2.0409,34.51,-117.34,1.031
3.375,10,5.9751,1.0829,1174,3.2431,34.5,-117.35,0.98
3.2941,9,6.2132,1.1038,1678,3.166,34.49,-117.34,0.983
3.9792,3,7.2354,1.1155,7588,3.3208,34.48,-117.36,1.221
3.1635,34,5.7677,1.0757,2335,2.9974,34.52,-117.3,0.743
2.8929,16,5.0861,1.0132,1283,2.1242,34.51,-117.32,1.156
2.0243,18,4.5293,1.1692,1611,2.6985,34.51,-117.31,0.823
3.0181,10,5.7586,1.0887,2845,3.5037,34.51,-117.28,1.004
2.1111,14,5.2538,0.9613,883,1.8989,34.5,-117.31,1.167
1.6232,7,4.9935,1.1449,2049,2.232,34.49,-117.32,0.934
3.3871,3,5.4961,1.1044,3804,2.7191,34.49,-117.29,1.118
3.0204,8,5.4693,1.0485,2739,3.2376,34.48,-117.32,0.931
6.0296,7,7.0034,1.1712,878,3.0068,34.5,-117.27,1.941
4.7361,7,7.465,1.1178,846,2.6943,34.49,-117.27,1.745
3.662,8,6.6199,1.0185,690,2.5461,34.48,-117.27,1.653
4.1933,6,6.6744,1.085,1851,2.6671,34.48,-117.26,1.631
5.3733,8,8.5131,1.2959,1133,2.7041,34.5,-117.27,3.026
2.1875,13,5.512,1,1606,2.4042,34.41,-117.25,1.197
2.9934,14,5.3157,1,960,2.4242,34.41,-117.28,1.182
1.5758,11,4.7893,1.1138,2756,2.2244,34.41,-117.29,1.083
3.6615,11,7.0454,1.1677,1876,3.7002,34.39,-117.3,1.051
3.3438,8,6.0969,0.9879,3031,3.0585,34.4,-117.27,1.244
4.2224,6,6.3993,1.0266,3660,3.3516,34.39,-117.27,1.257
5.0198,9,6.6964,1.0864,1074,2.9916,34.35,-117.31,1.519
1.5288,14,5.1873,1.1048,1639,2.8162,34.41,-117.31,1.034
4.2891,13,5.907,1.0116,1038,3.0174,34.41,-117.32,1.201
3.7478,13,6.2974,1.0325,1767,3.0205,34.41,-117.33,1.135
3.4038,8,5.681,1.0667,2216,3.5175,34.39,-117.34,1.005
3.7917,15,6.4023,1.0263,847,3.1842,34.39,-117.31,1.234
3.5696,4,6.112,1.1068,3527,3.0145,34.38,-117.39,1.297
2.7917,8,4.9415,1.0071,3883,3.072,34.46,-117.3,0.982
3.6007,10,5.5481,0.9583,1056,3.3846,34.44,-117.31,1.04
1.6784,16,4.9044,1.1205,3126,2.9885,34.43,-117.31,0.719
3.1821,9,5.6752,1.0481,6716,3.2273,34.44,-117.35,0.956
4.2414,4,5.9381,1.0129,2541,2.9685,34.44,-117.38,1.214
3.1505,9,5.6231,1.0545,3515,3.3036,34.46,-117.34,1.02
3.2077,9,5.8966,1.0502,3166,3.3083,34.42,-117.27,0.933
3.3368,11,5.924,1.0077,2534,3.2655,34.43,-117.26,0.993
3.2215,8,6.2687,1.0621,3213,3.1164,34.45,-117.27,1.088
2.8594,14,7.6729,1.4831,1640,2.7797,34.89,-116.72,0.817
3.4028,18,5.8451,1.2035,754,3.3363,35.55,-115.93,0.675
2.5333,5,3.7143,1.3929,132,2.3571,35.23,-115.75,0.75
2.5391,12,7.9118,1.951,246,2.4118,34.91,-115.53,0.4
2,15,6.4794,1.4671,1281,2.6358,34.85,-116.51,0.647
2.7138,8,6.9319,1.2113,6835,4.7498,35.43,-116.57,0.225
2.2612,12,5.2357,1.0244,11139,6.6304,34.45,-116.14,1.375
2.6618,10,6.2041,1.2551,1403,2.0452,34.1,-116.32,0.81
3.7292,37,7.661,1.8475,184,3.1186,34.13,-116.27,0.658
